"name", "region", "exposed", "generationTime", "sensitivity", "migration"
"Piscicola geometra", "Eurasia", "1", "1", "-0.59591", "0"
"Piscicolidae", "Eurasia", "1", "1", "-0.59591", "0"
"Pisidiidae", "Eurasia", "1", "0.83333", "-2.09", "0"
"Pisidium", "Eurasia", "1", "0.8125", "-2.09", "0"
"Pisidium amnicum", "Eurasia", "1", "1", "-2.09", "0"
"Pisidium casertanum", "Eurasia", "1", "0.5", "-2.09", "0"
"Pisidium henslowanum", "Eurasia", "1", "1", "-2.09", "0"
"Pisidium nitidum", "Eurasia", "1", "0.5", "-2.09", "0"
"Pisidium pseudosphaerium", "Eurasia", "1", "0.5", "-2.09", "0"
"Pisidium sp.", "Eurasia", "1", "1", "-2.09", "0"
"Pisidium subtruncatum", "Eurasia", "1", "1", "-2.09", "0"
"Pisidium supinum", "Eurasia", "1", "1", "-2.09", "0"
"Planaria", "Eurasia", "1", "1", "-0.42961", "0"
"Planaria torva", "Eurasia", "1", "1", "-0.42961", "0"
"Planariidae", "Eurasia", "1", "0.8325", "-0.42961", "0"
"Planariidae", "Eurasia", "1", "1", "-0.42961", "0"
"Planariidae sp.", "Eurasia", "1", "1", "-0.42961", "0"
"Planorbarius", "Eurasia", "1", "1", "-1.94", "0"
"Planorbarius corneus", "Eurasia", "1", "1", "-1.94", "0"
"Planorbidae", "Eurasia", "1", "1", "-1.94", "0"
"Planorbidae", "United Kingdom", "1", "0.92789", "-1.94", "0"
"Planorbidae", "Eurasia", "1", "0.90158", "-1.94", "0"
"Planorbidae sp.", "Eurasia", "1", "1", "-1.94", "0"
"Planorbis", "United Kingdom", "1", "1", "-1.94", "0"
"Planorbis", "Eurasia", "1", "0.83333", "-1.94", "0"
"Planorbis carinatus", "Eurasia", "1", "1", "-1.94", "0"
"Planorbis planorbis", "United Kingdom", "1", "1", "-1.94", "0"
"Planorbis planorbis", "Eurasia", "1", "0.5", "-1.94", "0"
"Planorbis sp.", "Eurasia", "1", "1", "-1.94", "0"
"Platambus", "Eurasia", "1", "1", "-0.80728", "0"
"Platambus maculatus", "Eurasia", "1", "1", "-0.80728", "0"
"Platycnemididae", "Eurasia", "1", "1", "-0.95986", "0"
"Platycnemis", "Eurasia", "1", "1", "-0.95986", "0"
"Platycnemis pennipes", "Eurasia", "1", "1", "-0.95986", "0"
"Platycnemis sp.", "Eurasia", "1", "1", "-0.95986", "0"
"Plea", "Eurasia", "1", "1", "-0.56061", "0"
"Plea leachi", "Eurasia", "1", "1", "-0.56061", "0"
"Plea minutissima", "Eurasia", "1", "1", "-0.56061", "0"
"Plecoptera", "West Siberia", "1", "1", "0.33912", "0"
"Plecoptera", "Finland", "1", "1", "0.33713", "0"
"Plecoptera", "United Kingdom", "1", "1", "0.33546", "0"
"Plecoptera", "Eurasia", "1", "1", "0.33592", "0"
"Plectrocnemia", "Eurasia", "1", "1", "-0.05811", "0"
"Plectrocnemia conspersa", "Eurasia", "1", "1", "-0.05811", "0"
"Plectrocnemia geniculata", "Eurasia", "1", "1", "-0.05811", "0"
"Plectrocnemia sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Pleidae", "Eurasia", "1", "1", "-0.56061", "0"
"Pleidae", "Eurasia", "1", "1", "-0.56061", "0"
"Pleidae sp.", "Eurasia", "1", "1", "-0.56061", "0"
"Poecilobothrus", "Eurasia", "1", "1", "-0.35", "0"
"Poecilobothrus sp.", "Eurasia", "1", "1", "-0.35", "0"
"Polycelis", "Eurasia", "1", "0.665", "-0.42961", "0"
"Polycelis felina", "Eurasia", "1", "1", "-0.42961", "0"
"Polycelis nigra", "Eurasia", "1", "1", "-0.42961", "0"
"Polycelis nigra/tenuis", "Eurasia", "1", "0.33", "-0.42961", "0"
"Polycelis tenuis", "Eurasia", "1", "0.33", "-0.42961", "0"
"Polycentropodidae", "West Siberia", "1", "1.0102", "-0.05811", "0"
"Polycentropodidae", "United Kingdom", "1", "1", "-0.05811", "0"
"Polycentropodidae", "Eurasia", "1", "1.03571", "-0.05811", "0"
"Polycentropus", "Eurasia", "1", "1", "-0.05811", "0"
"Polycentropus", "West Siberia", "1", "1.00893", "-0.05811", "0"
"Polycentropus flavomaculatus", "Eurasia", "1", "1", "-0.05811", "0"
"Polycentropus flavomaculatus", "West Siberia", "1", "1.03571", "-0.05811", "0"
"Polycentropus irroratus", "Eurasia", "1", "1", "-0.05811", "0"
"Polycentropus kingi", "Eurasia", "1", "1", "-0.05811", "0"
"Polycentropus sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Polychaeta", "Eurasia", "1", "0.5", "-1.1", "0"
"Polymitarcyidae", "Eurasia", "1", "1", "-0.29501", "0"
"Polypedilum", "Eurasia", "1", "0.4", "-0.38982", "0"
"Polypedilum sp.", "Eurasia", "1", "0.4", "-0.38982", "0"
"Porhydrus", "Eurasia", "1", "1", "-0.80728", "0"
"Porhydrus lineatus", "Eurasia", "1", "1", "-0.80728", "0"
"Porhydrus sp.", "Eurasia", "1", "1", "-0.80728", "0"
"Portunidae", "Eurasia", "1", "1", "-0.07765", "0"
"Potamanthidae", "Eurasia", "1", "1", "-0.29501", "0"
"Potamanthus", "Eurasia", "1", "1", "-0.29501", "0"
"Potamanthus luteus", "Eurasia", "1", "1", "-0.29501", "0"
"Potamia", "West Siberia", "1", "1", "-0.5", "0"
"Potamia czekanowskii", "West Siberia", "1", "1", "-0.5", "0"
"Potamonectes", "Eurasia", "1", "1", "-0.80728", "0"
"Potamonectes assimilis", "Eurasia", "1", "1", "-0.80728", "0"
"Potamonectes depressus", "Eurasia", "1", "1", "-0.80728", "0"
"Potamonectes elegans", "Eurasia", "1", "1", "-0.80728", "0"
"Potamonectes griseostriatus", "Eurasia", "1", "1", "-0.80728", "0"
"Potamophylax", "Eurasia", "1", "1", "-0.05811", "0"
"Potamophylax cingulatus", "Eurasia", "1", "1", "-0.05811", "0"
"Potamophylax latipennis", "Eurasia", "1", "1", "-0.05811", "0"
"Potamophylax luctuosus", "Eurasia", "1", "1", "-0.05811", "0"
"Potamophylax nigricornis", "Eurasia", "1", "1", "-0.05811", "0"
"Potamophylax rotundipennis", "Eurasia", "1", "1", "-0.05811", "0"
"Potamophylax sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Potamopyrgus", "Eurasia", "1", "0.75", "-1.81777", "0"
"Potamopyrgus antipodarum", "Eurasia", "1", "0.5", "-1.81777", "0"
"Potamopyrgus jenkinsi", "Eurasia", "1", "1", "-1.81777", "0"
"Potamothrix", "Eurasia", "1", "0.5", "-0.92863", "0"
"Potamothrix hammoniensis", "Eurasia", "1", "0.5", "-0.92863", "0"
"Potamothrix moldaviensis", "Eurasia", "1", "0.5", "-0.92863", "0"
"Pristina", "Eurasia", "1", "0.5", "-0.92863", "0"
"Pristina idrensis", "Eurasia", "1", "0.5", "-0.92863", "0"
"Proasellus", "Eurasia", "1", "0.66", "-0.55556", "0"
"Proasellus coxalis", "Eurasia", "1", "0.66", "-0.55556", "0"
"Proasellus meridianus", "Eurasia", "1", "0.66", "-0.55556", "0"
"Procladius", "Eurasia", "1", "0.4", "-0.38982", "0"
"Procladius sp.", "Eurasia", "1", "0.4", "-0.38982", "0"
"Procloeon", "West Siberia", "1", "0.90079", "-0.11454", "0"
"Procloeon", "United Kingdom", "1", "0.70804", "-0.18949", "0"
"Procloeon", "Eurasia", "1", "0.75", "-0.25068", "0"
"Procloeon", "Finland", "1", "1", "-0.25068", "0"
"Procloeon (formerly Centroptilum) pennulatum", "United Kingdom", "1", "0.62412", "-0.06711", "0"
"Procloeon bifidum", "West Siberia", "1", "0.80159", "0.02159", "0"
"Procloeon bifidum", "Finland", "1", "1", "-0.25068", "0"
"Procloeon bifidum", "Eurasia", "1", "0.5", "-0.25068", "0"
"Procloeon pseudorufulum", "Eurasia", "1", "1", "-0.25068", "0"
"Prodiamesa", "Eurasia", "1", "0.37778", "-0.38982", "0"
"Prodiamesa olivacea", "Eurasia", "1", "0.4", "-0.38982", "0"
"Prodiamesa rufovittata", "Eurasia", "1", "0.4", "-0.38982", "0"
"Prodiamesa sp.", "Eurasia", "1", "0.33333", "-0.38982", "0"
"Protonemura", "Eurasia", "1", "1", "0.24869", "0"
"Protonemura", "United Kingdom", "1", "1", "0.24494", "0"
"Protonemura meyeri", "Eurasia", "1", "1", "0.24869", "0"
"Protonemura montana", "United Kingdom", "1", "1", "0.2412", "0"
"Protonemura praecox", "United Kingdom", "1", "1", "0.2412", "0"
"Protonemura sp.", "Eurasia", "1", "1", "0.24869", "0"
"Psammoryctides", "Eurasia", "1", "0.5", "-0.92863", "0"
"Psammoryctides albicola", "Eurasia", "1", "0.5", "-0.92863", "0"
"Psammoryctides barbatus", "Eurasia", "1", "0.5", "-0.92863", "0"
"Psychodidae", "Eurasia", "1", "0.25", "-0.35", "0"
"Psychodidae", "Eurasia", "1", "0.25", "-0.35", "0"
"Psychodidae sp.", "Eurasia", "1", "0.25", "-0.35", "0"
"Psychomyia", "Eurasia", "1", "0.5", "-0.05811", "0"
"Psychomyia fragilis", "Eurasia", "1", "0.5", "-0.05811", "0"
"Psychomyia minima", "West Siberia", "1", "0.5", "-0.05811", "0"
"Psychomyia pusilla", "Eurasia", "1", "0.5", "-0.05811", "0"
"Psychomyiidae", "Eurasia", "1", "0.5", "-0.05811", "0"
"Psychomyiidae", "Finland", "1", "0.55", "-0.05811", "0"
"Ptychoptera", "Eurasia", "1", "1", "-0.35", "0"
"Ptychoptera sp.", "Eurasia", "1", "1", "-0.35", "0"
"Ptychopteridae", "Eurasia", "1", "0.75", "-0.35", "0"
"Ptychopteridae", "Eurasia", "1", "0.5", "-0.35", "0"
"Ptychopteridae sp.", "Eurasia", "1", "0.5", "-0.35", "0"
"Pyralidae", "Eurasia", "1", "1", "-0.06", "0"
"Pyralidae", "Eurasia", "1", "1", "-0.06", "0"
"Pyralidae sp.", "Eurasia", "1", "1", "-0.06", "0"
"Pyrrhosoma", "Eurasia", "1", "1", "-0.23577", "0"
"Pyrrhosoma nymphula", "Eurasia", "1", "1", "-0.23577", "0"
"Radix", "United Kingdom", "1", "0.875", "-0.64", "0"
"Radix", "Eurasia", "1", "0.75", "-0.64", "0"
"Radix auricularia", "Eurasia", "1", "1", "-0.64", "0"
"Radix ovata", "Eurasia", "1", "0.5", "-0.64", "0"
"Radix peregra", "Eurasia", "1", "0.5", "-0.64", "0"
"Radix peregra", "United Kingdom", "1", "1", "-0.64", "0"
"Radix sp.", "Eurasia", "1", "1", "-0.64", "0"
"Ranatra", "Eurasia", "1", "1", "-0.56061", "0"
"Ranatra linearis", "Eurasia", "1", "1", "-0.56061", "0"
"Rhabdiopterryx", "United Kingdom", "1", "1", "0.37964", "0"
"Rhabdiopteryx acuminata", "United Kingdom", "1", "1", "0.37964", "0"
"Rhadicoleptus", "United Kingdom", "1", "0.99853", "-0.05811", "0"
"Rhadicoleptus alpestris", "United Kingdom", "1", "0.99853", "-0.05811", "0"
"Rhagio", "Eurasia", "1", "0.5", "-0.35", "0"
"Rhagio sp.", "Eurasia", "1", "0.5", "-0.35", "0"
"Rhagionidae", "Eurasia", "1", "0.5", "-0.35", "0"
"Rhagionidae", "Eurasia", "1", "0.5", "-0.35", "0"
"Rhagionidae sp.", "Eurasia", "1", "0.5", "-0.35", "0"
"Rhantus", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus bistriatus", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus exsoletus", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus frontalis", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus grapii", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus latitans", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus notatus", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus sp.", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus suturalis", "Eurasia", "1", "1", "-0.80728", "0"
"Rhantus suturellus", "Eurasia", "1", "1", "-0.80728", "0"
"Rheocricotopus", "Eurasia", "1", "0.4", "-0.38982", "0"
"Rheocricotopus sp.", "Eurasia", "1", "0.4", "-0.38982", "0"
"Rheopelopia", "Eurasia", "1", "0.4", "-0.38982", "0"
"Rheopelopia ornata", "Eurasia", "1", "0.4", "-0.38982", "0"
"Rheotanytarsus", "Eurasia", "1", "0.33333", "-0.38982", "0"
"Rheotanytarsus sp.", "Eurasia", "1", "0.33333", "-0.38982", "0"
"Rhithrogena", "Eurasia", "1", "0.75", "-0.29501", "0"
"Rhithrogena", "West Siberia", "1", "0.80921", "-0.29501", "0"
"Rhithrogena", "United Kingdom", "1", "1", "-0.29501", "0"
"Rhithrogena cava", "West Siberia", "1", "1", "-0.29501", "0"
"Rhithrogena semicolorata", "Eurasia", "1", "0.5", "-0.29501", "0"
"Rhithrogena semicolorata", "United Kingdom", "1", "1", "-0.29501", "0"
"Rhithrogena sp.", "Eurasia", "1", "1", "-0.29501", "0"
"Rhithrogena sp. lepnevae gr.", "West Siberia", "1", "0.73684", "-0.29501", "0"
"Rhyacodrilus", "Eurasia", "1", "0.5", "-0.92863", "0"
"Rhyacodrilus coccineus", "Eurasia", "1", "0.5", "-0.92863", "0"
"Rhyacophila", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophila dorsalis", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophila fasciata", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophila kaltatica", "West Siberia", "1", "1", "-0.05811", "0"
"Rhyacophila munda", "United Kingdom", "1", "1", "-0.05811", "0"
"Rhyacophila nubila", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophila obliterata", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophila praemorsa", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophila sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophila vulgaris", "Eurasia", "1", "1", "-0.05811", "0"
"Rhyacophilidae", "Eurasia", "1", "1", "-0.05811", "0"
"Rhynchelmis", "Eurasia", "1", "0.5", "-1.4", "0"
"Rhynchelmis limosella", "Eurasia", "1", "0.5", "-1.4", "0"
"Rhynchobdellida", "United Kingdom", "1", "1", "-0.66846", "0"
"Rhynchobdellida", "Eurasia", "1", "0.80952", "-0.66846", "0"
"Riolus", "Eurasia", "1", "2", "-1.14674", "0"
"Riolus cupreus", "Eurasia", "1", "2", "-1.14674", "0"
"Riolus sp.", "Eurasia", "1", "2", "-1.14674", "0"
"Riolus subviolaceus", "Eurasia", "1", "2", "-1.14674", "0"
"Scarodytes", "Eurasia", "1", "1", "-0.80728", "0"
"Scarodytes halensis", "Eurasia", "1", "1", "-0.80728", "0"
"Scarodytes sp.", "Eurasia", "1", "1", "-0.80728", "0"
"Sciomyzidae", "Eurasia", "1", "0.5", "-0.35", "0"
"Sciomyzidae", "Eurasia", "1", "0.5", "-0.35", "0"
"Sciomyzidae sp.", "Eurasia", "1", "0.5", "-0.35", "0"
"Scirtes", "Eurasia", "1", "1", "-1.14674", "0"
"Scirtes sp.", "Eurasia", "1", "1", "-1.14674", "0"
"Scirtidae", "Eurasia", "1", "1", "-1.14674", "0"
"Scirtidae", "Eurasia", "1", "1", "-1.14674", "0"
"Scirtidae sp.", "Eurasia", "1", "1", "-1.14674", "0"
"Segmentia", "Eurasia", "1", "1", "-1.94", "0"
"Segmentia nitida", "Eurasia", "1", "1", "-1.94", "0"
"Segmentina", "Eurasia", "1", "1", "-1.94", "0"
"Segmentina nitida", "Eurasia", "1", "1", "-1.94", "0"
"Semblis", "West Siberia", "1", "1", "-0.05811", "0"
"Semblis atrata", "West Siberia", "1", "1", "-0.05811", "0"
"Seriata", "Eurasia", "1", "0.91625", "-0.44318", "0"
"Sericostoma", "Eurasia", "1", "1", "-0.05811", "0"
"Sericostoma flavicorne", "Eurasia", "1", "1", "-0.05811", "0"
"Sericostoma personatum", "Eurasia", "1", "1", "-0.05811", "0"
"Sericostoma sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Sericostomatidae", "Eurasia", "1", "1", "-0.05811", "0"
"Sericostomatidae", "Eurasia", "1", "1", "-0.05811", "0"
"Sericostomatidae sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Serratella", "Eurasia", "1", "1", "-0.29501", "0"
"Serratella ignita", "Eurasia", "1", "1", "-0.29501", "0"
"Sialidae", "Finland", "1", "1.7", "-0.06", "0"
"Sialidae", "Eurasia", "1", "1.625", "-0.06", "0"
"Sialidae", "United Kingdom", "1", "2", "-0.06", "0"
"Sialis", "Eurasia", "1", "1.625", "-0.06", "0"
"Sialis", "Finland", "1", "1.7", "-0.06", "0"
"Sialis", "United Kingdom", "1", "2", "-0.06", "0"
"Sialis fuliginosa", "Eurasia", "1", "2", "-0.06", "0"
"Sialis lutaria", "Eurasia", "1", "1", "-0.06", "0"
"Sialis lutaria", "Finland", "1", "2", "-0.06", "0"
"Sialis lutaria", "United Kingdom", "1", "2", "-0.06", "0"
"Sialis morio", "Finland", "1", "1", "-0.06", "0"
"Sialis nigripes", "Eurasia", "1", "2", "-0.06", "0"
"Sialis sp.", "United Kingdom", "1", "2", "-0.06", "0"
"Sialis sp.", "Eurasia", "1", "1.5", "-0.06", "0"
"Sigara", "Eurasia", "0", "0.53125", "-0.23886", "0"
"Sigara concinna", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara distincta", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara dorsalis", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara falleni", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara fallenoides", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara fossarum", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara hellensi", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara lateralis", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara limitata", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara nigrolineata", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara scotti", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara semistriata", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara sp.", "Eurasia", "0", "1", "-0.23886", "0"
"Sigara stagnalis", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara striata", "Eurasia", "0", "0.5", "-0.23886", "0"
"Sigara venusta", "Eurasia", "0", "0.5", "-0.23886", "0"
"Silo", "Eurasia", "1", "0.875", "-0.05811", "0"
"Silo nigricornis", "Eurasia", "1", "0.5", "-0.05811", "0"
"Silo pallipes", "Eurasia", "1", "1", "-0.05811", "0"
"Silo piceus", "Eurasia", "1", "1", "-0.05811", "0"
"Silo sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Simuliidae", "Eurasia", "1", "0.3", "-0.46", "0"
"Simuliidae", "Eurasia", "1", "0.27308", "-0.46", "0"
"Simuliidae sp.", "Eurasia", "1", "0.3", "-0.46", "0"
"Simulium", "Eurasia", "1", "0.27484", "-0.46", "0"
"Simulium (Boophth.) erythrocephal", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Eusimulium) angustipes", "Eurasia", "1", "0.27308", "-0.46", "0"
"Simulium (Eusimulium) aureum", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Eusimulium) aureum-Grup", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Nevermannia) costatum", "Eurasia", "1", "0.3", "-0.46", "0"
"Simulium (Nevermannia) latigonium", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Nevermannia) lundstromi", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Nevermannia) vernum", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Simulium) argyreatum", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Simulium) intermedium", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Simulium) morsitans", "Eurasia", "1", "0.5", "-0.46", "0"
"Simulium (Simulium) noelleri", "Eurasia", "1", "0.5", "-0.46", "0"
"Simulium (Simulium) ornatum", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Simulium) reptans", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Simulium) rostratum", "Eurasia", "1", "0.27308", "-0.46", "0"
"Simulium (Simulium) sp.", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Simulium) trifasciatum", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Wilhelmia) equinum", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium (Wilhelmia) lineatum", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium Brevicaule", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium dunfellense", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium salopiense", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium sp.", "Eurasia", "1", "0.25", "-0.46", "0"
"Simulium spinosum", "Eurasia", "1", "0.25", "-0.46", "0"
"Siphlonuridae", "Eurasia", "1", "1", "-0.29501", "0"
"Siphlonurus", "Eurasia", "1", "1", "-0.29501", "0"
"Siphlonurus aestivalis", "Eurasia", "1", "1", "-0.29501", "0"
"Siphlonurus alternatus", "West Siberia", "1", "1", "-0.29501", "0"
"Siphlonurus armatus", "Eurasia", "1", "1", "-0.29501", "0"
"Siphlonurus lacustris", "Eurasia", "1", "1", "-0.29501", "0"
"Siphlonurus sp.", "Eurasia", "1", "1", "-0.29501", "0"
"Siphonoperla", "Eurasia", "1", "1", "0.37964", "0"
"Siphonoperla sp.", "Eurasia", "1", "1", "0.37964", "0"
"Siphonoperla torrentium", "Eurasia", "1", "1", "0.37964", "0"
"Sisyra", "Eurasia", "1", "0.5", "-0.06", "0"
"Sisyra sp.", "Eurasia", "1", "0.5", "-0.06", "0"
"Sisyridae", "Eurasia", "1", "0.5", "-0.06", "0"
"Somatiochlora arctica", "United Kingdom", "1", "2", "-0.95986", "0"
"Somatochlora", "United Kingdom", "1", "2", "-0.95986", "0"
"Somatochlora", "Eurasia", "1", "1", "-0.95986", "0"
"Somatochlora metallica", "United Kingdom", "1", "2", "-0.95986", "0"
"Somatochlora metallica", "Eurasia", "1", "1", "-0.95986", "0"
"Somatochlora sp.", "United Kingdom", "1", "2", "-0.95986", "0"
"Somatochlora sp.", "Eurasia", "1", "1", "-0.95986", "0"
"Spercheus", "Eurasia", "1", "1", "-0.89278", "0"
"Spercheus emarginatus", "Eurasia", "1", "1", "-0.89278", "0"
"Sperchon", "Eurasia", "1", "0.5", "-1.111", "0"
"Sperchon sp.", "Eurasia", "1", "0.5", "-1.111", "0"
"Sperchonidae", "Eurasia", "1", "0.5", "-1.111", "0"
"Sphaeriidae", "Eurasia", "1", "0.75", "-2.09", "0"
"Sphaerium", "Eurasia", "1", "0.75", "-2.09", "0"
"Sphaerium corneum", "Eurasia", "1", "0.5", "-2.09", "0"
"Sphaerium lacustre", "Eurasia", "1", "0.75", "-2.09", "0"
"Sphaerium rivicola", "Eurasia", "1", "1", "-2.09", "0"
"Sphaerium sp.", "Eurasia", "1", "0.75", "-2.09", "0"
"Spionidae", "Eurasia", "1", "0.5", "-1.1", "0"
"Stagnicola", "Eurasia", "1", "1", "-0.64", "0"
"Stagnicola corvus", "Eurasia", "1", "1", "-0.64", "0"
"Stagnicola corvus/palustris", "Eurasia", "1", "1", "-0.64", "0"
"Stagnicola palustris", "Eurasia", "1", "1", "-0.64", "0"
"Stagnicola sp.", "Eurasia", "1", "1", "-0.64", "0"
"Stenochironomus", "Eurasia", "1", "0.4", "-0.38982", "0"
"Stenochironomus sp.", "Eurasia", "1", "0.4", "-0.38982", "0"
"Stenophylax", "Eurasia", "1", "1", "-0.05811", "0"
"Stenophylax permistus", "Eurasia", "1", "1", "-0.05811", "0"
"Stenophylax sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Stenopsyche", "West Siberia", "1", "", "-0.05811", "0"
"Stenopsyche marmorata", "West Siberia", "1", "", "-0.05811", "0"
"Stenopsychidae", "West Siberia", "1", "", "-0.05811", "0"
"Stictonectes", "Eurasia", "1", "1", "-0.80728", "0"
"Stictonectes lepidus", "Eurasia", "1", "1", "-0.80728", "0"
"Stictotarsus", "Eurasia", "1", "1", "-0.80728", "0"
"Stictotarsus duodecimpustulatus", "Eurasia", "1", "1", "-0.80728", "0"
"Stratiomyidae", "Eurasia", "1", "0.33333", "-0.35", "0"
"Stratiomyidae sp.", "Eurasia", "1", "0.33333", "-0.35", "0"
"Stratiomyidae sp.", "Eurasia", "1", "0.33333", "-0.35", "0"
"Stylaria", "Eurasia", "1", "0.5", "-1.09947", "0"
"Stylaria lacustris", "Eurasia", "1", "0.5", "-1.09947", "0"
"Stylodrilus", "Eurasia", "1", "0.5", "-1.4", "0"
"Stylodrilus heringianus", "Eurasia", "1", "0.5", "-1.4", "0"
"Stylommatophora", "Eurasia", "1", "1", "-1.23", "0"
"Stylurus", "West Siberia", "1", "2.5", "-0.95986", "0"
"Stylurus flavipes", "West Siberia", "1", "2.5", "-0.95986", "0"
"Succinea", "Eurasia", "1", "1", "-1.23", "0"
"Succinea putris", "Eurasia", "1", "1", "-1.23", "0"
"Succineidae", "Eurasia", "1", "1", "-1.23", "0"
"Suphrodytes", "Eurasia", "1", "1", "-0.80728", "0"
"Suphrodytes dorsalis", "Eurasia", "1", "1", "-0.80728", "0"
"Sympecma", "Eurasia", "1", "1", "-0.67788", "0"
"Sympecma fusca", "Eurasia", "1", "1", "-0.67788", "0"
"Sympetrum", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum danae", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum flaveolum", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum nigrescens", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum pedemontanum", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum sanguineum", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum sp.", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum striolatum", "Eurasia", "1", "1", "-0.95986", "0"
"Sympetrum vulgatum", "Eurasia", "1", "1", "-0.95986", "0"
"Symposiocladius", "Eurasia", "1", "0.4", "-0.38982", "0"
"Symposiocladius lignicola", "Eurasia", "1", "0.4", "-0.38982", "0"
"Syrphidae", "Eurasia", "1", "0.25", "-0.35", "0"
"Syrphidae", "Eurasia", "1", "0.25", "-0.35", "0"
"Syrphidae sp.", "Eurasia", "1", "0.25", "-0.35", "0"
"Tabanidae", "Eurasia", "0", "0.75", "-0.35", "0"
"Tabanidae", "Eurasia", "0", "1", "-0.35", "0"
"Tabanidae sp.", "Eurasia", "0", "1", "-0.35", "0"
"Tabanus", "Eurasia", "0", "0.5", "-0.35", "0"
"Tabanus sp.", "Eurasia", "0", "0.5", "-0.35", "0"
"Taeniopterygidae", "Eurasia", "1", "1", "0.37964", "0"
"Taeniopteryx", "Eurasia", "1", "1", "0.37964", "0"
"Taeniopteryx nebulosa", "Eurasia", "1", "1", "0.37964", "0"
"Tanypodinae", "Eurasia", "1", "0.33333", "-0.38982", "0"
"Tanypodinae sp.", "Eurasia", "1", "0.33333", "-0.38982", "0"
"Terebellida", "Eurasia", "1", "0.5", "-1.1", "0"
"Theodoxus", "Eurasia", "1", "1", "-1.81777", "0"
"Theodoxus fluviatilis", "Eurasia", "1", "1", "-1.81777", "0"
"Theromyzon", "United Kingdom", "1", "1", "-1.10379", "0"
"Theromyzon", "Eurasia", "1", "0.66667", "-1.10379", "0"
"Theromyzon sp.", "Eurasia", "1", "1", "-1.81777", "0"
"Theromyzon tessulatum", "Eurasia", "1", "0.33333", "-0.38982", "0"
"Theromyzon tessulatum", "United Kingdom", "1", "1", "-0.38982", "0"
"Thoracica", "Eurasia", "1", "1", "-0.44421", "0"
